"","EOF1","EOF2","EOF3","EOF4","EOF5","EOF6","EOF7","EOF8","EOF9","EOF10","EOF11","EOF12","EOF13","EOF14","EOF15"
"257",-0.0357789281471194,0.0111297666092543,0.0288244824298945,-0.0319518801068139,0.0659783330712092,-0.0125449671895461,-0.0125056716066722,0.025897455433992,0.0155141804497287,0.024086938621198,-0.0234113607607222,0.00718682560482269,0.0564072122412556,0.0355187928513802,-0.0222000600820555
"258",-0.0398512708116827,0.00324898265678404,0.0238466517336221,-0.0339079764816446,0.0457263445725411,0.0250076126550877,0.00826220630425966,0.0118682554697967,0.0197859515670698,0.0440139061069429,0.00383973499586734,-0.0182393869028173,0.0378786231017065,0.011194265083917,-0.0467562270429401
"259",-0.0374469094004347,-0.0088048962393306,0.0329849208794341,-0.0372149666833469,0.0215986574087586,0.0382499941269646,0.0639266562889035,0.0017554377337851,0.0159913438205245,0.00411663244596815,0.0134190842670569,-0.0186042442068082,-0.0250472752456745,0.0145514206542495,0.0542292995325874
"260",-0.036922237777651,-0.00711137804892395,0.0228847244250925,-0.0384572394763992,0.0150619438585375,0.0527316604123953,0.0289800708781076,-0.00546578101207329,0.046575829771184,-0.00104951707748995,0.0574382541643104,-0.0227492236379401,-0.0291217309397812,0.0145655648093632,-0.00617929672396829
"261",-0.0387345706054003,0.0187383359324669,0.032073833137921,-0.0229476694191447,-0.0584762797603804,0.00762839494230635,0.00706138150498668,-0.036487577545259,-0.0114777634371005,-0.0142046126668247,-0.0165344040984195,-0.0181982508189336,-0.0195498323710278,-0.00870029512573058,-0.00605351408804332
"262",-0.0349220330739812,0.00796931755149476,0.0314500168452738,-0.0211490852250917,-0.0569571889945029,0.0219081395279713,0.0263081361768245,-0.00700767936762484,0.00518949010122666,0.0131367942024235,-0.0103827189940232,-0.0770700065609867,-0.0386846405131871,0.0618538962319698,0.00830768618268604
"263",-0.0355773802577045,-0.0109588979842422,0.0375550563302444,-0.0232328473157214,-0.041830526318606,0.0128497092533567,0.0302834379727282,-0.024226074449299,-0.0359631438839873,0.0203572580226816,-0.00561461925202389,-0.0597283334131496,-0.0615238176016528,0.0404456869903684,-0.0178260456780639
"264",-0.0390569939116209,-0.00849491248782314,0.0414366334907698,0.00866390556976945,-0.0241428570727552,-0.0274523615321083,0.00213970523685165,-0.0182048232568567,-0.0395264202595327,0.0250505309097675,0.0291758320803418,-0.0237474279544414,-0.0657039398246359,0.0149713248372599,0.00101879812901675
"265",-0.0404714285685765,0.0219329486997502,0.021376159940181,0.0418400794470855,-0.00883632664875767,-0.035499199914361,-0.0144054527436113,-0.0162250234180016,-0.0174009470593981,-0.022380884404486,0.0115502345604166,0.00961424020044555,-0.0422636323126322,0.00102191571033046,-0.0216542067917354
"266",-0.0435590039630928,0.00762748007042638,0.0242781173110729,0.0315116170592783,0.00497394876591872,-0.0255051506335008,-0.00243183070836175,-0.00908524214140528,-0.0269031955463351,-0.0129632263183907,0.0255959599646523,-0.00178107316057535,-0.0189215535494704,-0.0126428570850951,-0.00351717566719059
"267",-0.0386739316571922,0.00826397260720174,0.0175864885346905,0.0356974704091162,0.0207769130988553,-0.0487597827962983,-0.0148434029597392,0.0021696888148849,-0.0214311778779903,-0.0150133406267993,0.0500018272821196,-0.0425517011812552,-0.00481585424519582,-0.0515984519940425,0.0264370196251211
"268",-0.0311870505146477,0.0133557653421176,0.0282871712370477,0.0118809492697662,0.0316148570803966,-0.0894089931671687,0.00618258376001513,0.0117741288783303,-0.01249809166015,-0.0280387444638347,0.0498615864313316,-0.0482287465868544,-0.0297596495103683,-0.049470898820351,-0.00133223874112077
"269",-0.029221671838887,-0.00780730598095266,0.00573899882722192,0.00541517471711535,-0.012190791969837,-0.0908960503200127,0.0261736844585573,0.0411012452616944,0.0237737482175193,-0.0827728369887027,0.0496888273494223,-0.00747680522517823,-0.0400017642212548,-0.0105915026954561,-0.00797107692725282
"270",-0.038238811727596,-0.00616441825002209,0.00620384701995285,0.0104009957932785,-0.0234907471087067,-0.0632301415365107,0.0124920307476057,0.00935934598584484,-0.000881799898650828,-0.0727916959379186,0.017738808024272,-0.0218690365257329,-0.0413069465772315,-0.0278306321729525,-0.0356384582176151
"271",-0.0432005657056223,-0.00334210937029846,0.00999440902659426,0.00451973137066822,-0.010795918769848,-0.0282089283027092,-0.035856127729202,-0.00249504038608365,-0.00813309496440447,-0.0530554133785674,-0.0214322694773074,-0.0018815675488116,-0.023570003935024,-0.0309009707333013,-0.0198293557761864
"272",-0.0413079584349402,0.0163687877179004,0.0149674885180846,0.00179683730015718,-0.0445291042266373,-0.0219550355924369,-0.0165039277591145,-0.0153808773905029,0.0227091371216544,0.011966435416942,-0.0261614586478596,0.0465875360566944,-0.035230069140386,-0.0137109914927262,-0.00435600349973941
"273",-0.0398846726583767,0.00695196833415522,0.0400529546656371,-0.0070918115177106,-0.0492924210222698,-0.00768435797592659,0.0138136540658597,-0.00393908835126607,0.0101216107738155,0.00733565265893529,-0.0202089528592731,0.0487739287815123,-0.0399036344055759,-0.00718405055617824,-0.0100081357840544
"274",-0.0409852486620845,0.0148541710970716,0.0248390030609008,0.020736713405744,-0.0369075440813842,-0.0155594345389567,0.0317612802133754,0.0174041905993072,-0.0258596231091158,-0.0291184190961415,0.0155900583365469,0.0245421076057445,-0.0188628171386684,-0.0313534693408062,0.0348148004989794
"275",-0.0371865453939702,0.0195986510077669,0.000948836408543067,0.0623680694142788,-0.0286917061729934,-0.0228382188481137,0.035349194763091,0.00503182573397014,-0.0175047595666642,-0.0167500170137562,-0.03412065842182,0.0205044353887418,-0.020054328127293,0.0123200584857175,-0.0183542292199978
"276",-0.0360737027502448,-0.00025976363896512,0.0213567983755537,0.0732670470165064,-0.0071793310176984,-0.0226423484806427,0.033876223750029,0.0326402062649954,-0.0117475712498589,0.00500674708469935,0.0161510158761494,-0.0122862378982441,-0.0191928689890474,-0.0215391231786229,0.0316995850487876
"277",-0.0350144467477034,-0.00757332494106771,0.018546303390864,0.0738668772072457,0.0136297946699896,-0.0240651356160518,0.0334696685108392,0.0321532475448346,-0.00849493494937936,0.0143415234701321,0.0408829901452278,-0.0102683929360033,-0.0131130337529898,-0.0181438931750928,-0.0228267720812263
"278",-0.0363952624608571,-0.00491006583814283,0.0395894302323204,0.0560245505805109,0.00979628196999037,0.00873691873763894,0.0188257080181469,-0.0168497441086734,0.00074368105573798,0.0611919794193065,0.0275599572332994,-0.0161184465614469,0.0264427052243449,-0.0329937654608464,0.0149628249041261
"279",-0.0381599023162005,0.0149224663545569,0.0280174468906976,-0.0103017594962312,0.0404018890903207,0.00397238327482548,0.0406198776319757,-0.0244222086366007,0.0315511123497597,0.0526448220064976,-0.00448899810241495,0.0408110120436775,0.0237892946666289,0.0373693520186346,0.0300117056742861
"280",-0.0329744350964599,-0.0315394180639947,-0.00287995302989279,-0.0101647007105097,0.0684420566821831,-0.0320391123099657,0.0336896623170303,-0.0294099021068532,0.0582679919540522,-0.00535375943273089,-0.00377229532747078,0.0334161861062492,0.0194206686056652,-0.0254512637681591,0.0599281104197869
"281",-0.0302245530323662,-0.00612275295219215,-0.00874827278078902,-0.0273167496036945,0.0172731137002608,-0.0522046981809054,-0.00607750643360682,-0.0554859822193225,-0.0120433333149672,0.0946149327191849,0.0239013529270133,-0.074638847144002,-0.00939909958719769,-0.0555768856267178,0.020900194545151
"282",-0.0372964046918783,0.0392895994153626,-0.00799421100269423,0.00609375830845648,0.0611771615410882,-0.0300752210097841,0.000552093453066257,-0.0374553252687972,0.00582558026577257,0.0119590866545217,0.00433315319622425,-0.00119590941581257,-0.0144834449513889,-0.00152170801707567,-0.0215949756808845
"283",-0.0377556332534419,0.0225669341837035,0.0210134706317793,-0.0397017343774439,0.0474839352624444,-0.00164005289459461,0.0232215956128843,-0.00702428169609285,0.0125869375917323,0.0309751890149118,-0.0350165840220957,0.0495804196567607,-0.00835122053912267,0.0190579097185498,-0.0196322650597541
"284",-0.0367399210054947,-0.00937996911390973,0.00286242338042675,-0.0450693767118602,0.0469467593240301,-0.000805385167883064,0.0407434234691784,0.016282106740446,0.014450673342552,0.00923592507019075,-0.0383274036916778,0.0653200197801158,-0.0191770506561565,0.0306718744169205,-0.0112888984444791
"285",-0.0366913332920671,0.00574647926243173,0.00691673986713809,-0.0446854107726857,0.0117929019044147,0.0293527761096334,0.0550187936470278,-0.00402668684256338,0.0342985719697294,-0.0543802753181343,0.00705591189427676,0.0093946903313636,-0.0270549526067624,0.0598072769464393,-0.017597116411158
"286",-0.0282260778837041,0.0112166309402713,0.0216095461501466,-0.046690238096773,0.0122035978029002,-0.00746965102342648,0.019818974728988,0.00879472066956791,0.110916421553928,-0.0597339629501941,0.0273867330434062,-0.00607106884585048,-0.0555670249883047,0.0342347912546011,0.0303540899651242
"287",-0.0386200578469127,0.007657175834454,0.0500991593865871,-0.00233742469438092,-0.0484157343302311,-0.0157976376658908,-0.0145802266513259,-0.0219580101417084,0.00680781985153056,0.00713648550543289,-0.0227201394241123,0.0324231854833734,-0.0246873379598064,0.0304689806358461,-0.0107678495339705
"288",-0.0398935791166104,0.0154135280521153,0.0410925837093139,-0.00976834098398844,-0.0319777856843729,-0.00226106568594367,0.00442846770949245,-0.0423179369096761,-0.0195746218137023,-0.00240404706862091,-0.0107457711562727,0.00415062897666899,-0.00917643599248837,0.0657133929794737,-0.0164440751984081
"289",-0.0340618504022023,0.00350530654961086,0.0455257154317927,-0.0462959513949146,-0.0276277981675,-0.0025928272829225,0.00444144779026009,-0.0501707105194829,-0.0076666893628226,0.00888255320611209,-0.0264238747764452,-0.0546761066844373,-0.0474605387232569,0.0520053547726312,-0.0172086797273524
"290",-0.0316580752812869,-0.0147617145229479,0.0554628243355199,-0.0303696826848431,-0.0364993214237136,-0.00848883237404821,-0.0164731632026581,-0.0336926835109603,-0.0285334262122171,0.0157149035440721,-0.0134447928163712,-0.0479182539190232,-0.0716458335012655,0.0602839792114541,0.0112978699563219
"291",-0.0387879152941687,0.010168020000224,0.0374255093419852,0.00969723351871322,-0.0144247047985721,-0.024110835098614,-0.0440006288869016,-0.0239496831786278,-0.0415980868579727,-0.0137296001968975,0.0184190372674054,-0.036034266440729,-0.0231749334142593,0.0554100485443381,0.0136759513462749
"292",-0.0416656302251715,0.000519635593133358,0.00928041312137026,0.0237371094176879,0.0107540453147403,-0.0333927994995051,-0.0450515581241625,-0.000172398358892019,-0.0441953866263531,-0.0249363558518052,0.00363771615684926,-0.0188946594753648,-0.0160627466841922,-0.0317390665715135,-0.0184545636013312
"293",-0.0406984264932004,0.0108126476802202,0.00391418349162604,0.0237911804893979,0.00281931230859675,-0.0450424802320818,-0.0399572619253829,0.016449921441165,-0.0439852597327896,-0.0104038005417891,0.0404233882907028,-0.000532311552627058,-0.00897351974047737,-0.0269232326649747,0.0324933124746971
"294",-0.0357547861417194,0.039470828047814,0.0122270264941469,0.0237133834215621,0.0089336728217366,-0.0591642651883352,-0.00195257702893329,0.0191734089903403,-0.0287238059432321,-0.0333312714584161,0.0489601727126195,-0.0282125115791626,0.00899826494112277,-0.0294045051568713,0.0113901607870806
"295",-0.0387802728877684,0.01405978194865,-0.00034881298007866,0.0330744788614165,-0.0348770718812588,-0.0486587141271619,-0.0232760172601695,0.0129635294987238,-0.00141196384315266,-0.0567349476277025,0.0281251803862642,0.0222966008437914,-0.00217137601300522,-0.0201817732894396,0.0224079607241784
"296",-0.0403586402777568,0.000791759002676294,-0.000942728638303623,0.00785613010339577,-0.0322506932858162,-0.031902682707547,-0.000535198537995393,0.00775341225988095,-0.0279054701271625,-0.0769956165830932,0.0219726979334089,-0.0137048740452238,-0.0171154119751932,-0.0459473910412841,-0.00744505383466781
"297",-0.0445834044888251,0.00702304434482072,0.0222290217688751,0.00028473605872026,-0.0085476601689096,-0.0275877432489562,-0.0342012706482865,0.0191317261594375,-0.00481183198371559,-0.00412341050796622,0.0169352246909111,0.00760671362579766,-0.0108820975132273,0.00927537177617522,0.0281038045113467
"298",-0.0437828725429701,0.00805026608212662,0.0295508551721467,0.00377334120936543,-0.0240719964520145,0.000569452277564774,-0.0043837212678099,-0.00325978901585713,-0.0161091669811012,0.0100288011389273,-0.0187790824686093,0.04710062016199,-0.0300381165471237,0.00674584658977309,-0.0178495288428028
"299",-0.0427525238941382,0.0208667649873445,0.0257133319156015,-3.09066210346032e-06,-0.0225396294845188,0.00254294437276663,-0.0065030492422324,-0.013406561696903,-0.0321902231436666,0.0185280238055506,-0.0199478033694595,0.0495089496106746,-0.00870157269955723,0.0106170466852575,0.0230377596244352
"300",-0.0402249559114299,0.00642611832306996,0.0334936590591815,0.0281779488255634,-0.0298135709730449,-0.0154620115404309,0.00529950031977257,-0.00366166232287982,-0.0322660120463575,0.0139209871712208,-0.0277832978493692,0.0665284220441261,-0.00227992784726625,0.00720036792237755,-0.0273677051651401
"301",-0.0398172211011323,0.0109331736260306,0.00644420368954357,0.0595933242117872,0.0140376785032238,-0.00199090594361363,0.0223726670026089,0.0248025897469957,-0.0259882232624194,0.00144744343597913,-0.0184644074114972,0.0212556176484855,0.0224188696033177,-0.0339053274455788,-0.0197835441800797
"302",-0.0364868236222427,-0.00102820191983996,0.0220497401150279,0.0695888451783511,0.0190371338831942,-0.0192755173130437,0.0312555182852121,0.0317417840749929,-0.0146041896144207,0.00793206697595186,-0.0236860591658215,0.0144658485127801,-0.0227775972116477,-0.0208786367454926,-0.0316133098774406
"303",-0.0384482617556252,0.0123298105126146,0.0446561650632653,0.023588824444819,0.0317237750209989,0.00794161331878684,0.05202391718207,-0.00190046401116807,0.00739409756245052,0.0357229235399666,-0.00925766512939277,-0.0307532251013228,-0.0160022181489114,-0.00460287812808594,-0.0512083154855847
"304",-0.0391477368621528,-0.00534258081408316,0.0291263930850846,0.0480211412293554,0.0224783490706121,-0.00573413246967565,0.0148871026953893,-0.00104355188187929,-0.0145263327847563,0.0548678821122445,0.019035401211786,0.0139003453185321,0.0190004105047362,-0.0469482739457384,0.0162688106899496
"305",-0.0390639313845441,0.00590049336418256,0.0213893225717817,0.03764839204322,0.0448658851005037,-0.0144831748646356,0.0334042496224133,0.031010982806601,0.0141611463718675,0.0181982324719774,0.0329171010398786,0.0125317553451552,0.0352069482743001,-0.0203082891495276,0.0318725845588338
"306",-0.035786404064522,-0.0105527488146632,0.0241277329554297,0.0346739649672536,0.0364378339549644,-0.00102053414328642,0.0256803461051833,0.0444727168624101,0.0227881814421969,0.0582283243321193,0.0391144138720515,0.0207249756933519,0.0653093064065543,-0.00442821697490704,-0.0789471288504923
"307",-0.0236391090581342,0.0148738501000299,-0.0289706175955227,0.00529272955387434,0.094132518026879,-0.0136248960961058,-0.0107492678556659,-0.0070227414525327,-0.0339610121986856,0.0114871341017694,0.0822825929130233,-0.039625423685939,0.0620659343989913,-0.0439731016721181,-0.00791891337530095
"308",-0.036086894925738,0.0198814177760795,-0.0167475159885555,-0.0274530377449664,0.0361806359663097,0.0359037968191433,0.00265426215392656,-0.0728313808428756,0.0423863774626023,0.00427517692478253,-0.0405431210140733,-0.0114285285356669,0.00317939960480756,-0.000232571232557346,-0.0193522291941447
"309",-0.0377313388178748,0.0108543373061505,0.0173363841946092,-0.0312210613236951,0.0546079082162629,0.0240009372963799,0.014074276497699,-0.013887004954541,0.0492164897192001,-0.0436544399839773,-0.0298179256565505,0.0147308472966726,-0.0159086341499007,-0.00364921739487063,0.00787965235981127
"310",-0.0391865591111285,0.0175164206407117,-0.0053710353939474,-0.0215676931090369,0.0601048285684376,0.0145184280818905,0.0370685935029095,0.0135246198996941,0.0324208269571646,-0.0112595069305883,-0.0241323363110876,0.0217635955201384,-0.00930634868727409,0.0129921041126631,-0.039118572301248
"311",-0.0369033278958227,0.0227738232207738,0.0203616295152342,-0.0357574681418944,0.0370229481910621,0.0326889431147847,0.0295162777311459,-0.00567600090813222,0.0238225850031532,-0.0328392770316651,-0.0182014072277057,-0.000930396612658706,-0.053972992675751,0.0543085975097907,-0.0384414809841377
"312",-0.0350083736665117,0.0435920061500511,0.00827192071633538,-0.0397406705362736,0.0350048976821746,0.00470472528545756,0.0149940344122056,-0.0465615411382676,0.0447907018277695,-0.019453645122489,-0.0214400270082197,0.026314272758086,-0.00848417126982425,-0.000880559330082648,0.00224306642013815
"313",-0.0361345784675897,-0.0208271742663687,0.00334704907344554,-0.00161701843689537,-0.0562759741427264,-0.0651053951847904,-0.0359072261404026,0.0178707565539524,0.0273513223036789,0.00354240851578726,-0.00732648902472748,0.0137666351083953,-0.0290699642745734,-0.0143569412483865,-0.00238016731959502
"314",-0.0392481451717525,-0.0146356028424943,0.0327330604802331,0.0203579175293554,-0.0284763419106634,-0.0283271090385586,0.00305528715472284,0.0119314206322019,0.0235284839878123,-0.0316061439772001,-0.0105119685729096,0.0256937237002737,-0.0616933975245352,-0.0506411768420167,0.0134620529889397
"315",-0.0430599922655458,-0.00728521390456115,0.0366675328769509,-0.00270501900521942,-0.0160682048280504,-0.0113909598622839,0.0247262675076684,-0.029408585679504,0.0243907182909708,-0.0233697886706929,-0.0128628154974529,-0.0148226896846408,-0.00512107877121092,0.0133537580752782,-0.0221818548594636
"316",-0.0412504885814335,-0.0120669882512254,0.0412310039470423,0.0013602858004989,-0.036794667885126,-0.0161527163494129,-0.00998210331376552,-0.0380619257093794,-0.000737339157637616,0.00189487926439062,-0.018229701734541,0.00506478972460657,0.00895348549041021,0.0310601546113672,0.0159421925144094
"317",-0.0309033638564248,-0.00933547098441075,0.0474955018049663,0.0428584581324306,-0.0384006861577896,0.000295527964753447,-0.0365081646204955,-0.024231667575996,0.0396672720639267,0.0529107145346945,-0.0479599996536676,-0.020786480610379,-0.00425604848856732,0.065677051545156,-0.0367465269917491
"318",-0.0406001023300974,-0.0104141361800569,0.0284442023859301,0.0408316080229127,-0.028620712895359,-0.0262898649894794,-0.0312765149727962,0.00354463221428318,-0.0235591229004613,-0.0205168147617418,0.00600928134354403,0.00377532388173109,-0.0212413511971352,0.0105263139265551,-0.012465064364356
"319",-0.036766868191833,0.00255685261142897,0.0139121937991279,0.0407941608679428,-0.0115102084165106,-0.057794813566429,-0.0456516983834651,0.013676845008003,-0.0442757828612478,0.00323594163129755,0.0165398339458257,-0.0107441287172349,-0.052858516317631,0.00553679566382639,-0.024007355985665
"320",-0.036682560216509,0.0439472865004581,0.0184431013102813,0.0258802214709656,0.00378517954155154,-0.021111798786072,-0.0190040670537565,0.0251739997371993,-0.0229696322858578,0.00348234858188907,0.0230849095651147,-0.0504653590300672,-0.0631534746247638,0.0121140115417456,0.00136794638562595
"321",-0.0402190152100241,0.0261610562346842,0.00185944549892165,0.0285449844314073,-0.00944141741574896,-0.0330964429581226,-0.0223135561696479,0.0220400648262727,-0.0295902100499246,-0.0473040375736784,0.0278021195135668,0.0308725117807476,-0.0187751672366836,0.0116528855774065,-0.0180566677030932
"322",-0.041790230491672,0.0183064722442056,0.00333471520115561,0.00373617834382446,0.00122358695601481,-0.0236371496167318,-0.030386902800125,0.0400262308420788,-0.0188678339848331,-0.0595558922648545,0.0269633457623191,-0.0091290885068123,-0.00225427464227871,0.0157476802121116,-0.0300550169119505
"323",-0.0450519002243737,0.0120987966699174,0.0282426699849716,0.00520036154013244,0.000648431569213744,-0.011443569550822,-0.0229770434194286,0.0102788849227781,-0.0196612046969196,-0.0154470785318866,0.00559123652819486,0.00217917330576034,0.00820946949813559,-0.0105143936391709,-0.0201145732512956
"324",-0.0428513338742145,0.00702247662866563,0.0275381668035995,0.0177142830233404,-0.0149257754947971,0.00949254828488879,-0.0310511797355803,-0.0147510351999716,-0.0120718394505736,0.00629287655220699,-0.0319307344036843,0.0488500259759232,0.0126886379916554,0.0182832779885235,-0.00367672307658574
"325",-0.0433088726419243,0.0129833292929011,0.0147637553223189,0.0165635027964346,-0.00679807215737747,-0.00288553093829876,-0.0183631330687868,-0.0017259832116533,-0.0485803751799304,0.0182063727892394,-0.0181256506583904,0.0354482892720208,-0.000222728711082901,0.0391494833760624,0.0190895323076107
"326",-0.0428970599259103,0.0147556506811648,0.00577955318105654,0.0307345652526249,-0.00660687266680217,0.0014597625945901,-0.00181026828084819,0.011994296240697,-0.0409961982791619,-0.000604598178289312,-0.0171141609056235,0.0504899375590177,0.0170119021834206,0.0304982673219135,0.00726661838023981
"327",-0.0386091843560133,-0.00917562969830582,0.0420352426995684,0.0431365218134539,-0.0020699472623443,-0.0168522741638745,0.0239823880147329,0.0431448236369262,-0.0102135166129016,-0.0238468048226042,0.0218624216202202,0.00394494635201517,-0.0387359844509998,-0.00604522399800073,-0.0127415411362369
"328",-0.0374241226122327,-0.00519441157807452,0.0392345461252879,0.0485647754443191,-0.00800247585524698,-0.0168274428294519,0.0435423799189878,0.0350369689710048,-0.00411052355746788,-0.0318659599686941,0.00351109244771953,0.0266456691731678,-0.0282279723551426,0.0195843508807947,0.0108518271600563
"329",-0.0272561844595017,0.00966536895200244,0.0371128248851893,0.0571939615613106,0.0255544582224457,0.0243154526622105,0.0763867671485163,0.0145009980271589,0.00871700088134168,0.00837853507012517,-0.0539261592793311,-0.0291364044971463,-0.0537352255679415,0.0539224687273629,-0.00842597162661191
"330",-0.0396233526263248,0.0188983749358135,0.0203227627566932,0.0402979249042073,0.0420471655476733,-0.00229212759663644,0.0488913009294059,-0.00603564694361095,-0.00281304382557925,0.0011725629279691,-0.00372042021673941,0.0208099988339774,0.00392933571937654,0.00158717435472504,0.0124163344317258
"331",-0.0385441081972381,0.00121372067424912,0.0533025587712503,0.000328196345299126,0.0242165206521619,0.0193924926249155,0.0340012954518001,-0.017184193099659,-0.0124932231710494,0.0476642713508502,0.0223311286410622,-0.0189557802806808,0.0145678396032184,-0.0351030139783456,0.043901655704692
"332",-0.0349771478778088,0.00149030510413776,0.00807279124881171,0.0523734610774373,0.0582283355887153,-0.00704091046215173,0.0470142770294252,0.0243147819504326,-0.00420720095769031,0.05064092689559,0.00926842111680234,-0.0154091615333189,-0.000158502960534347,-0.0257680750170686,-0.0553150461629315
"333",-0.0376928668800288,0.00298093321822939,0.0018186734522173,0.0400541363311963,0.0662392362752799,-0.0175698046065468,0.0284510972810038,-0.00512897814223759,0.0107839285096313,0.0411076033976329,-0.000428575278994346,0.0221634665165258,0.0214950443929215,-0.00194225140589916,0.0509194510253472
"334",-0.0346448937335575,0.00611763051036634,0.00748370411343471,-0.0586805260066855,0.039318876177398,0.0339969879143743,0.00505996307249214,-0.0434594463022179,0.0414918557490026,-0.0312946527849214,-0.0131178747893806,-0.0259641723795186,0.0433410958988478,-0.0208794305009819,-0.0508508446122292
"335",-0.0314331630419074,0.011270053195971,0.0423088914608151,-0.0647963529372642,0.0176831574196549,0.0568260825125227,-0.00229061190081797,-0.0197465543050328,0.0445352819507844,-0.014186376520783,-0.0333148511307546,-0.00393456705182724,0.0116386807712967,-0.00370101947119365,-0.0031287477433957
"336",-0.0411547366545743,0.0162142887070468,0.0164551526968302,-0.0331521607365007,0.041176114733081,0.0290037034190129,0.0214360030929353,0.0173420436658931,0.0024972315355847,9.25246256621421e-05,-0.0145113210123261,0.0315860425152421,-0.00719092683797386,0.0163639295175892,-0.0427944027284377
"337",-0.0400216434524534,0.0244042999638433,0.0368694131612566,-0.0208180730620968,0.034591312669353,0.0150782187145071,0.0195755503926045,-0.00544031440335167,0.0113942687604112,-0.0204567441514596,0.00641495235915734,0.0167599364731777,-0.0416679456225506,0.0344771074559739,0.00576127140185008
"338",-0.0382587040982317,0.027168615760141,0.029975605558063,-0.0267763333560877,0.0103666840307958,0.0512447017866158,0.00794767054164424,0.00584843874537328,0.0299851210356023,-0.0312452459965425,0.0355382023522553,0.0268058292227657,-0.0263712407369711,-0.0122002183700769,0.0038357552938215
"339",-0.0234711218477953,-0.0223129705433166,-0.0152184614140902,-0.0482663567479252,-0.0244641285525823,-0.0765178618648805,-0.00897133459792868,0.0433883848811664,0.059908062867388,0.0119528859851431,0.00187090185145938,-0.0105357666948284,0.0929018145099701,0.0564386319165387,0.000698086261120065
"340",-0.0401480907594451,-0.00586847200917745,-0.0145047332155634,-0.00485672900875907,-0.0305241134383996,-0.0607829608322152,-0.00679548610080779,0.0123896798062316,0.0497101576954529,0.0035222920566909,-0.00120924524461259,0.0181939641798128,0.0207452140127169,0.0322616219632797,-0.00406979103163639
"341",-0.0418467394651149,-0.0114724343283769,0.0125337470213203,0.00430250041961801,-0.0342546705341712,-0.0288743965893758,0.000569183249365657,-0.0122318047582561,0.0541956174423655,-0.0113232852569476,-0.022901557348106,0.00896563578791245,-0.0436258837868519,0.00453262209839289,-0.0150803385030816
"342",-0.0418460382992805,-0.0161490228758376,0.0368482181720937,0.00267232360168155,-0.0274909400981696,-0.01593736567829,0.00255420423052191,-0.0224971186274971,0.0363951369159519,-0.00775465601827828,-0.0264205568843979,-0.00725152911239583,-0.0176038642419853,0.0291022744928254,-0.0054027565631494
"343",-0.0389473084152246,0.00406167273258001,0.0576538320698785,0.0296475310840394,-0.0224379354156985,-0.00778708286938474,-0.0144036946861491,-0.0205256715589267,0.022816873076388,-0.0143755038562343,-0.0203443883154515,-0.0258131103490558,-0.0140256806677622,-0.00391971419352645,0.00235625535955094
"344",-0.0426654187112721,-0.00107425905352358,0.0366999265262156,0.023891891811918,-0.018944832625723,0.00149116576162393,-0.0185400203078604,-0.0290531760032956,0.0140672074712857,0.00940838539299995,0.00112760817241839,-0.0260716763434186,-0.0301689849613097,0.0120325905621884,0.00351048236499942
"345",-0.0419939474582483,-0.00759898935959858,0.0153939024100565,0.0222203059929867,-0.0257443369929699,-0.0341727463221838,-0.0301025163980168,-0.0226840296719381,0.00682819301059877,-0.0027342564906763,-0.00128073288885394,-0.0130526352666925,-0.0563062551263808,0.0209803351917,0.0166982989872022
"346",-0.0394558665546666,0.00993565384399213,0.0210600031322419,0.0328320418069413,-0.00813924809532971,-0.0377995317762421,-0.0362709889387684,0.0198037091326746,0.018296335993336,-0.00614591319667257,-0.0341797045839839,-0.00199313036896502,-0.0688733290776964,0.0177759317279581,0.018310196700123
"347",-0.0416108326202209,0.0219530056534078,0.00425054864659832,0.0117169690756027,0.00630075198331442,-0.0251342908318973,-0.0279716432100118,0.0330419223410867,0.0199778380804872,-0.0538849215338892,-0.00144020345890025,0.0246214503635188,-0.0225929027966007,0.0315271006718748,0.00188088261389524
"348",-0.0419082243088133,0.0156431224786084,0.0118874849142489,0.00825291369083336,0.00209931261091873,-0.00557483944183116,-0.0492024035236806,0.0439363682387236,-0.0258019707809255,0.00554952076046687,0.00141233136080201,0.0321713747744826,0.0286025299884282,0.025832834163225,-0.0182120673107969
"349",-0.040220428087646,0.0269568209681609,0.017158626145806,0.00148898005066822,0.0256657084549634,-0.0296798304660717,-0.00818300564742524,0.0555238055187329,0.00525910257695665,-0.0353406491650363,0.0342301783995034,-0.0139456600647517,0.00524633734453233,-0.0101046527535599,0.0185106495467011
"350",-0.0446884247099563,0.0111688363947437,0.0171427522479873,0.0304406659566611,0.000795844995583979,-0.00344753782647992,-0.0299311226206556,0.0142140211817853,-0.00368110028715241,-0.00417327382362424,-0.00567214449146814,0.0164232960750308,0.00322318725771495,0.00332893520952439,-0.00949096526878602
"351",-0.0441336735285947,0.0149901313918033,0.00769842493648567,0.00668209245398634,-0.00663797583252576,0.00568953698899495,-0.0374211503082672,-0.00667821081579702,-0.0331501485606982,-0.0177907960323866,-0.0150728305809523,0.0307770316981936,-0.0100106826460107,0.0246425561344244,-0.0188998025644482
"352",-0.0438410668269832,0.0164683249845334,0.00597829586569017,0.0335512887623378,0.00157107257098026,-0.00801886176583845,-0.0175970785321543,0.0173023616175898,-0.024589210293154,-0.001706416249292,0.00166246327660905,0.0325596383313318,0.0109931591002158,0.0260426755039292,0.0185811257695695
