"","Grid_lat","Grid_long","1","2","3","4","5","6","7","8","9","10","11","12","13"
"245",9.75,114.25,349.036812745737,414.300298842955,381.189832817442,408.18937894306,386.76571958556,399.709770575146,344.261215353734,377.234188151861,393.675362630029,405.990126121504,411.904667956501,427.504479497206,417.126244028457
"246",9.75,114.75,333.218603557415,418.952967033646,376.826770859142,427.926789501444,409.071065737989,395.095545359255,339.760811721727,377.456390328011,393.431001437007,397.667492278143,409.191899362065,434.056359068575,419.529355574403
"247",9.75,115.25,333.095449132032,409.564596383021,362.552411905445,432.626876832456,417.377034654354,389.142027447815,332.528973372762,374.350468647612,380.979630315823,391.532581564911,410.321640707805,423.454696486926,427.552611853955
"248",9.75,115.75,332.467172745495,421.818372480504,379.677119906251,426.790738728101,405.328276514332,394.700744054499,342.465355998105,378.10234663274,394.001732658608,395.505840406959,405.571059786719,451.167093380908,417.62335059781
"249",9.75,116.25,333.121363654863,428.231788459442,390.358908143024,407.853220047556,391.016162381237,394.60050055697,355.106786618948,378.639240264866,401.029140172774,393.748358777791,392.079795881709,465.653680566588,405.232968275202
"250",9.75,116.75,352.756435780591,423.464785569777,391.553262437711,402.298388834904,384.011072270046,398.131469630866,361.018663087864,382.851860685459,398.100276423185,398.406516056701,397.891301999111,457.810826148979,407.449244872665
"251",9.75,117.25,367.779734373553,417.14393637232,390.989192833018,395.937080580704,383.846077642853,397.553996986466,369.776008596481,386.581154337397,394.66775579325,398.435863640816,400.030040209197,446.827845623726,409.806753933536
"252",9.75,117.75,393.257043203888,413.761204861224,393.430827632109,387.75637375178,395.60331091671,401.663790800555,390.927954071524,398.73945905564,396.229588661824,398.882831049469,406.027457117944,431.935708967993,416.276415826812
"253",9.75,118.25,401.173971340434,423.321141193853,411.800396861762,390.484921169962,405.703868001187,413.193891683554,409.451642542464,409.858007318184,414.862075443741,414.227206607067,413.781349083753,423.496874880021,421.091166406678
"254",9.75,118.75,378.201342454471,431.680086181133,407.039405257131,383.134720891342,395.440363818093,423.512698084177,392.067716890571,405.88061994913,407.511162435951,430.788060623325,412.905696048424,423.203899406492,434.763667469349
"255",9.75,119.25,351.468839122595,431.513046360191,403.908885815634,376.865155798223,386.838065173142,415.679669107099,380.165861307046,396.671543985112,401.534073660464,426.529912219074,403.860336227342,432.28606330861,431.555498894134
"256",9.75,119.75,353.009380459081,426.537760213347,393.479118891932,353.755154174277,377.619934371461,405.34926107934,375.324990634559,389.004972771841,392.488926636816,419.977003899477,401.153525603685,411.601156786566,432.496644808904
"257",9.75,120.25,372.693588867172,425.251769380051,390.268586690488,348.945863847018,370.601008009099,400.796507766051,373.171002004863,384.862605885716,396.308216563695,413.195008405293,404.500934611733,397.557868485811,421.80243747236
"258",9.75,120.75,377.598430543461,415.137836302238,393.00629603207,357.773996812802,379.687950458573,400.074506038132,378.327422821204,390.061730786094,398.27586415477,409.382317535671,417.302070989739,402.078166069392,423.158671331804
"259",9.75,121.25,384.949334408124,414.267256444565,386.635865260933,363.588880910736,397.379634173002,394.416493951994,382.685814404599,392.227541855917,398.754416753076,397.152655810041,418.752088468204,398.413326712768,423.714095776953
"260",9.75,121.75,379.400058483344,402.518510706347,387.847651292862,362.552929979889,385.22311175182,393.806730419828,376.649188273372,388.707396231801,394.91022174513,401.225985867637,424.682259090493,400.079994848673,423.375731572925
"261",10.25,109.25,319.580018040623,401.351269668455,354.348002981277,398.273388767821,398.497462173416,382.63854633509,326.054710235459,367.493255678581,364.738341242465,394.422459989764,409.458036885238,413.319396019943,439.728792987046
"262",10.25,109.75,342.758803006874,394.722079896285,357.942269124749,397.585363798061,397.518841774015,376.482776063938,332.967014858207,367.071972983285,376.022529807165,383.062663809445,418.194004983947,404.666180865741,423.947141362891
"263",10.25,110.25,358.419013326191,399.057756899884,355.507059792766,368.716735555168,391.57231298108,380.759959408297,349.33140357955,374.243000374329,369.125074739088,381.308812581499,406.036306301944,403.676232941402,425.791801429947
"264",10.25,110.75,350.249429607057,419.369797141127,358.990324662904,359.099421526831,374.177496270141,390.433894878283,348.37005513033,374.330819555321,365.676381745756,389.133044944069,382.437404486394,429.614520559492,421.731977583809
"265",10.25,111.25,333.18498450261,424.318694631041,383.11584307577,388.406068040242,374.868813851238,398.478714842031,352.71141646299,377.994611903683,382.348060767189,404.754052656684,383.677143101516,452.922204878599,416.370721990052
"266",10.25,111.75,338.402173338905,423.414525488834,377.876585813565,361.892766884128,366.554425387879,395.74051398671,353.300947116062,376.88226434559,378.840585984146,399.122775928164,385.840159197775,443.570584932694,415.607617793543
"267",10.25,112.25,335.58652524306,431.269667830915,378.690688053042,357.42594023662,356.952659214801,398.645582844568,351.188091955295,373.739307137897,379.151526183754,403.65745155479,374.554210997503,447.533440499578,412.540937657352
"268",10.25,112.75,339.513354917684,457.726896584805,367.543878601026,356.052889794581,374.989570738642,399.176574076813,352.819523452608,372.261915227613,379.710900580508,402.683925701202,350.845719891038,424.619843021179,417.678058825322
"269",10.25,113.25,353.687170723224,443.823811175502,363.076288918928,381.992579862821,390.74439124653,399.806904927705,347.646262477328,375.748934200838,383.943244634657,393.290852789081,373.170708776552,425.783884807341,414.038840237857
"270",10.25,113.75,353.895881773072,429.255409568974,373.497646599984,381.840551464318,388.398529133163,403.384462541982,357.504745740567,384.11578750381,382.40755128035,399.584453211143,387.129390591938,433.984786084317,419.298869616223
"271",10.25,114.25,333.807549426149,411.751321488339,369.454269888354,350.006698513796,349.109882381025,399.258740419655,337.805781461947,371.639931298532,367.43254075288,406.340305867464,395.28779272591,434.264439286335,421.601276985163
"272",10.25,114.75,326.862538412298,411.869685119328,369.804407381551,393.636693454923,381.101603463229,396.009836397863,335.792709972014,373.630514809191,373.428965331488,404.175383896098,400.280310435647,434.180170231074,426.988208614311
"273",10.25,115.25,342.41798447884,410.186671846511,357.832733177843,386.650028929897,390.682338557877,383.336463093059,335.870074585105,369.685917510491,372.406675984439,386.215999799418,401.066645777204,413.567227797228,421.886553281385
"274",10.25,115.75,338.039723680259,420.315703672411,370.488441936916,399.012675074472,394.484854028671,387.448734175197,340.507557831265,372.996502009101,386.393454906935,387.784073055095,400.858160777777,433.006331847413,414.451714217224
"275",10.25,116.25,335.611358720668,420.717375674659,386.793186822119,416.555268551758,394.939705613135,394.144256471173,353.75074247085,379.881287516775,395.0444934087,393.087010441122,394.896825338884,464.489780312198,408.32647495819
"276",10.25,116.75,359.082964840338,422.324186022496,385.995754961906,395.269675392393,382.863119272095,391.768952923331,361.244282981951,379.928834087281,396.676730608582,387.057581978545,393.441523137142,456.576445857374,400.000128245361
"277",10.25,117.25,356.349803405889,424.725503598816,384.146689205811,376.830440787667,370.256497561837,389.99941941937,360.03755429965,376.390201654554,394.223160716984,384.283633629463,387.072231826037,461.945742097706,396.591424076525
"278",10.25,117.75,367.15801262482,412.658960474586,387.886461517984,373.196073961397,374.651709294247,390.843372430235,374.319694630467,383.861119356175,389.567221356668,390.779323231005,393.792506048503,448.378314952258,407.374662605573
"279",10.25,118.25,383.346160877581,423.343136905191,400.260692108565,382.448463198991,401.278686125525,405.474614464996,394.494387975521,400.473561892795,403.785291064548,409.908286531333,406.613887538947,415.658408489152,423.321955710731
"280",10.25,118.75,400.737330834342,426.402327097256,405.423285271418,371.4194660507,396.715085141572,416.076443423608,409.391097830382,410.025938861307,404.934549026666,415.21922342949,404.247800777555,423.563257664961,424.540943058572
"281",10.25,119.25,376.65198290082,435.182856735515,398.627797848544,374.944794771308,397.388943559545,425.192771422673,396.930703005327,408.380382960379,394.084845501129,430.585382134391,397.955286148495,434.172330961607,446.149120524369
"282",10.25,119.75,298.491500055349,446.87993549031,397.607062914436,347.018284016252,364.334073487687,409.523487619221,360.28216181987,379.865110943055,389.691295465007,432.503480830619,378.052359236762,448.427404318126,440.117538843677
"283",10.25,120.25,350.394109475099,427.58568643096,383.329704572849,347.557783369571,382.267629505751,396.223407407447,366.20375275755,381.758649295141,391.716834912106,410.427410407116,402.653310581825,394.215569022813,431.354521943156
"284",10.25,120.75,379.829188018604,421.778940532172,390.161342734663,355.408211914512,388.32341463978,403.311209073719,382.349479341101,393.461280657571,399.09362082299,407.58281676117,412.833545156593,400.403269335684,425.084933550628
"285",10.25,121.25,373.208903248969,413.166267169826,389.812453015247,376.509122972263,400.871504890852,398.288805688821,378.5825293097,392.490669977514,399.876955507774,404.172614846268,420.625789477168,401.74906334285,426.946959563782
"286",10.25,121.75,371.59882184577,419.409512453,382.759945643743,377.082034804066,394.744613374245,396.811717326131,369.226624443191,384.942628380631,395.669036954744,406.954493595799,409.576389955086,393.483992207625,427.27298524394
"287",10.75,109.25,277.622267147574,399.550805465977,304.33005835169,352.282024467977,347.773256277536,356.529364095892,267.183553441692,326.354692796868,317.933298838941,367.793928928528,367.29701739561,417.042164004221,427.390144927519
"288",10.75,109.75,302.263462460973,405.71350017515,341.447866499939,359.751913642582,374.621155472129,373.488506268315,317.713886805889,355.650549591347,347.842471042535,385.38207323692,382.287762818266,414.804286706283,433.529603299862
"289",10.75,110.25,347.231037313863,404.920797984714,350.186543284689,354.874441761325,387.484749909775,383.521813291244,348.073639614771,371.968293631686,357.851565579597,394.399826735744,391.48308857514,384.549926856042,439.824888116476
"290",10.75,110.75,375.251421206963,402.07711775422,358.825430049979,362.741537114855,379.202474974193,388.611223125196,358.434815735209,377.70205233135,364.857291839194,393.605467989239,395.092675563955,398.028525142482,427.686721865995
"291",10.75,111.25,339.949982107276,412.223148572702,371.204393147311,366.150033339667,358.370780126811,394.630812741569,344.912733733033,371.820842573056,367.936822772344,406.10654079743,386.598728317126,430.910223724828,422.17072027938
"292",10.75,111.75,326.164835283808,417.016822889692,374.891377589226,340.786931979653,332.77078335633,400.287298733902,336.817385777996,368.156602611896,368.427137672056,410.088253485111,386.251226301651,449.714947483974,416.808590405476
"293",10.75,112.25,319.428386923759,422.139573627966,374.282198617889,360.55582124648,343.660144423152,399.353029456166,329.340039894007,365.455549845902,373.798588712184,409.548697059542,386.411820847799,446.666003419377,414.556902345728
"294",10.75,112.75,296.456349014271,444.511393823425,370.605134704443,387.857510296395,371.595151849659,391.093851424053,321.25920206619,358.072709724624,382.651401350728,404.641781070943,368.612444951352,439.978407176717,414.835229734097
"295",10.75,113.25,312.414757677356,421.249484551381,370.768661184483,399.485140868549,366.075851421644,398.349744463305,322.218197942041,366.092572185343,375.350492551494,403.709011468213,388.803068044697,462.116265198986,415.481267538904
"296",10.75,113.75,328.507157510653,414.28216655949,366.52825482117,378.936571319279,373.04975874333,395.654154830276,333.403355165637,371.364725502338,374.114353983701,397.457823878833,397.841242201003,438.058798261822,419.316827827714
"297",10.75,114.25,315.56987177493,417.577096676322,357.604421980335,341.7067461771,339.521047455379,390.401264076416,312.778875568246,356.780963238816,363.074176294448,401.835080964713,394.596228776778,423.451053043291,420.074772188094
"298",10.75,114.75,306.684240092989,405.289156304963,349.92711793731,350.956047039209,353.193355144367,377.127199475062,309.057819221382,353.049131872642,358.55726040958,386.450466427509,399.551034940687,426.853041763599,421.151072989081
"299",10.75,115.25,316.681029648199,407.853638890871,366.054471698634,373.039729779713,369.848572083539,385.140892597548,328.020877014084,364.565597976373,371.26784055464,397.96366419026,402.771538761401,424.675341990945,424.601002128249
"300",10.75,115.75,326.568368568522,415.31390628626,360.88777967057,378.563727672003,371.264444747585,383.134384157117,329.895869442968,364.258548869897,370.061770478708,384.97028334938,388.530395487026,445.650703474291,414.053337100785
"301",10.75,116.25,315.797485507059,416.570435648396,379.606939652647,367.860502869369,352.897715449525,381.638601255315,332.630684757589,361.028466026645,387.89774228811,384.951212637484,394.04811604967,466.74441965741,397.675418279646
"302",10.75,116.75,351.405709538299,424.610761540937,383.551487031727,373.124871265623,368.002236146602,387.962069624969,357.034529347597,373.943544970494,393.548105230068,384.794122449015,387.185214249096,456.991235910635,396.89884542178
"303",10.75,117.25,363.287976325013,423.536031638368,385.210202764895,367.419078748747,388.001454331097,388.339494327028,373.529594505887,382.940585059863,395.0661424889,390.952895143954,394.754953132839,421.407323811945,412.089782002643
"304",10.75,117.75,357.787981822521,418.913848974033,384.578686298522,357.827512335164,364.922232533657,392.265259891853,366.444215798913,379.975881685675,387.16681628412,392.479645990494,390.778876937681,447.317804460252,407.672886595424
"305",10.75,118.25,374.236103489217,426.396798592429,396.621887028006,376.399244824052,385.425896582518,400.552086333086,380.58263906318,390.776703676445,403.423306745048,401.972715590496,401.166316880167,429.822597761287,410.690629918313
"306",10.75,118.75,392.508068251259,420.83148651844,401.667854972026,385.279838260457,390.344353437462,404.432329933416,389.70013509694,397.400031543708,407.872543761207,404.809256960525,411.204776864758,427.090025107635,411.867143440652
"307",10.75,119.25,386.222743551684,425.15402766838,417.515169209887,384.781226914378,387.799001007932,417.163832839714,402.307148948277,404.932279307534,414.472569625289,427.362013281957,411.547616449397,431.989343318394,424.328732473288
"308",10.75,119.75,364.211727159309,413.048326295267,410.637269397822,377.40048380135,391.710904117871,414.323629033646,394.39886516626,404.064082464555,402.267236461764,429.366677956454,422.757364671374,430.298513823499,441.93176775929
"309",10.75,120.25,359.707076632637,415.534924365882,389.479695051319,341.164403801539,371.73408803583,396.333670811628,372.985885991267,384.334750860465,392.499962631061,410.299986327504,411.170424690678,402.081971413145,427.846740300169
"310",10.75,120.75,344.030470694948,421.496171721828,389.678855966002,344.58258638974,373.220229064989,395.011492173017,363.160690193977,379.833554298083,398.009507762185,407.502725042677,412.052728710246,407.488873791702,423.188905849989
"311",10.75,121.25,368.632327448905,416.094397764278,394.568129164026,372.157795550686,392.061514395175,397.905556861862,377.833127479927,389.886536979565,401.542874459717,409.769412433998,418.021852907789,402.25212438776,426.735758403825
"312",10.75,121.75,342.156359773982,424.206207046483,394.390099421972,375.835602466354,395.964814791542,402.510767715178,373.748885957885,388.785944122203,395.721925267859,421.996065238719,405.351547827424,406.62608063714,439.864574645779
"313",11.25,109.25,246.8340938917,395.014147754651,266.186079417701,316.915569894597,285.916327972048,371.103385209607,288.147582902809,301.926466984948,282.366728900681,365.283920847991,345.733688562146,443.130376568218,410.51100249497
"314",11.25,109.75,302.030534304138,406.12272928712,314.918049237333,322.163011222188,328.323780801554,361.504959707068,283.714008574265,332.119188085631,332.439694318352,354.668017835718,363.289041684128,436.834410569803,399.039982073735
"315",11.25,110.25,327.909569479417,410.969539617327,343.887949977853,330.010923071053,367.834104963163,377.632680224977,336.566463125869,364.251799537175,351.803761587795,375.650870662384,376.385245520629,414.908812137887,420.349407598599
"316",11.25,110.75,340.513338580883,403.604783416379,349.071918148,347.855970509614,363.665334442638,385.629585043859,339.740188765413,369.224006761456,349.849393115672,385.626749437988,381.338202177106,426.114906554932,423.553101653713
"317",11.25,111.25,350.440801587421,387.047617493494,362.671513885398,379.291974427994,346.318313978688,377.90768333261,337.724717487783,361.397133093347,360.146333920783,383.124997011629,386.106707563684,455.660569331305,404.13720099372
"318",11.25,111.75,334.538633743212,407.668215925872,361.508799861025,361.863944712286,342.160855924278,389.026944414234,327.704056646685,363.052321693484,361.950282215082,389.328946029069,385.754280106627,459.603407971752,407.442591285181
"319",11.25,112.25,321.812642344987,422.975366253309,367.388010905352,368.46324107341,338.546370087723,397.386219863146,324.42617622826,361.422193039054,366.678687975376,403.191391912822,372.696308977075,463.168959665835,408.488632087209
"320",11.25,112.75,297.57829451556,421.164808389001,374.264409990161,390.256892150687,357.564980117897,381.674082668295,313.035704659511,351.14926624373,383.810565601412,402.234021165247,389.778584012297,435.034705324214,408.742497962449
"321",11.25,113.25,285.299918677508,421.635729124071,367.662154315919,380.275467755746,346.604291436498,388.809809073748,302.221612701184,350.834180321645,373.792277489453,403.374834026227,388.991294379038,455.447784042804,412.231645871183
"322",11.25,113.75,293.701291634229,413.373759326247,359.937601294634,348.985703562827,330.614660831784,384.432863951667,295.407669258263,345.018632985331,369.258481671294,401.91871172177,399.676328913311,423.946058711317,411.601307132235
"323",11.25,114.25,303.032946518593,412.770653673881,354.080108688692,330.183775799058,332.798601550401,380.330896214601,307.21043205824,349.29251120213,359.272856595743,394.389813070818,391.254934483258,421.810500442012,416.303990412556
"324",11.25,114.75,298.222148709011,391.95652390593,355.705644462118,338.57800650773,323.485352233029,376.854073521649,305.45324527567,347.99066540997,351.600906169787,392.768262721361,398.534912463932,446.005617598984,417.500748750932
"325",11.25,115.25,301.798708734052,405.979120573738,364.577288263083,350.956764830423,340.764750341694,384.244752561158,315.278211976085,355.680865653807,365.420296730409,397.516689726871,397.975664218687,442.222441927904,416.997352448487
"326",11.25,115.75,302.933253498299,407.242207485778,371.161442799622,366.081966600085,349.028746641759,383.235769400163,317.751601467504,357.308847028826,376.133808382137,393.066616042679,403.262267426879,452.49861101841,410.041004278609
"327",11.25,116.25,337.575006176551,421.704601678011,351.541900669664,346.137731088126,349.75268167597,369.546453469423,320.573496545996,350.961512238899,373.371690444336,363.831196201977,382.31772118063,440.376391983039,392.056514923229
"328",11.25,116.75,344.444371036446,424.987546283323,361.139484473415,369.233481333336,372.913930020729,374.968112081568,336.428184965517,362.07910825517,382.685776061978,367.324862555361,384.652381091527,444.993708345108,396.41391039118
"329",11.25,117.25,362.61194172367,414.822678326118,386.302983611003,386.538553274914,389.175272296644,375.905979943844,369.427951282022,374.896423698275,402.329545929509,376.023820269499,394.763259902608,437.528739655325,396.61284187432
"330",11.25,117.75,338.779596686413,428.769156242651,387.541146318874,361.785310267467,378.388574437743,389.167581284551,365.68346783249,378.387508746761,394.138091206361,393.105532103308,387.371256283387,441.604721734654,410.897304176482
"331",11.25,118.25,370.253844007958,415.640353195043,380.073218762601,354.1728245128,382.077494304562,387.629377552216,374.047075698761,382.954518355252,387.517259660888,391.860551854627,398.703712777642,409.903580167105,417.308636968441
"332",11.25,118.75,369.502455640928,425.577359309856,398.68260991917,370.95263415043,380.042011792795,398.241654743561,381.635603108071,388.829580247469,404.871487795562,398.837537808362,398.17809441529,440.363494132881,406.767563587348
"333",11.25,119.25,391.954188577665,427.180216156249,411.648757349664,389.761088075198,398.257714776165,413.963112892495,403.627827465088,407.320881029021,411.602267544146,415.474497310268,407.897757264248,434.716431634322,419.395657143418
"334",11.25,119.75,392.856130891575,417.171625869071,407.70376157974,381.416266996193,400.431318332474,413.827465963933,401.267624093555,407.561780917243,407.120823240212,423.351914441367,424.179204286629,410.793038766883,435.546913508672
"335",11.25,120.25,385.935842233691,405.000397050552,392.912167551916,372.506193227807,390.394095571104,397.394148132693,381.299220466014,391.512743063691,398.436576666538,412.650252568422,428.147956145293,389.529261802612,432.23978816521
"336",11.25,120.75,359.337975512314,416.520664839131,389.072691514475,355.008965656486,378.392197668355,395.158488522392,365.072133282126,382.744696067646,398.014403697616,407.80408968854,420.931070290779,399.842420191762,425.23264373454
"337",11.25,121.25,353.810973659792,422.79869046537,385.056597287864,358.025535219098,382.426135169348,392.573684511432,364.916354180956,380.99176715157,393.180280478054,405.795695990793,407.319234336281,403.088385508026,426.857375283641
"338",11.25,121.75,365.057088885156,408.347299314855,393.597889965511,383.073525662808,388.150988333652,394.124747615974,366.714398832496,384.886341447449,401.364959037438,408.967799969103,428.840921295719,405.555729934294,425.8239790503
"339",11.75,109.25,314.08813347785,417.308233326085,303.765304050697,326.769850790223,339.571143695363,385.035798531196,272.497971841791,332.194838959569,337.526156256797,387.412889266158,370.981736866136,372.598661362432,422.797622118208
"340",11.75,109.75,286.413883633038,421.440885322708,336.2251723142,347.730543429179,349.250186396114,394.784953160915,293.738917849481,351.986625936852,346.717078188299,394.117709569249,375.497878306078,438.072286355382,423.034919793358
"341",11.75,110.25,318.418070388073,406.617518297502,345.102364823853,347.630497747609,357.897774818606,386.337622936182,321.711755810465,361.913216976703,350.596655092613,383.874734716928,382.53557664658,434.339827002133,418.72787295986
"342",11.75,110.75,340.805419912275,403.83398905249,347.272580967827,338.289537091509,359.960830225149,381.653145029294,337.644105950024,365.955571556632,352.121125598121,379.075045453683,380.925743797916,420.47285737895,415.964303277191
"343",11.75,111.25,331.748107405062,403.790725506186,352.668069885238,357.507971581565,352.648330412447,372.73071655213,329.996785197825,356.484239567922,356.071148650257,377.972832329529,374.193008875072,433.500819429934,406.873556101563
"344",11.75,111.75,319.860994179215,396.138250912007,355.460209973645,341.979351743025,340.829810176661,378.234386182495,327.444162279528,358.427495160324,351.742507397261,384.658979714179,383.927459865333,442.485527672308,413.094797152699
"345",11.75,112.25,322.694359528037,409.267687667293,359.83626474981,352.097642740142,346.131903502559,395.664434135762,331.883859536997,367.731867606164,354.27051954233,397.845513659639,379.263422526055,454.381812510989,419.309382684715
"346",11.75,112.75,316.090151228469,416.735691644446,364.074517793628,362.745061263457,338.794991353495,387.833121457935,317.440705312984,355.338218963391,367.353226444472,396.879861850819,380.68284688209,446.498723051886,406.033134907046
"347",11.75,113.25,302.505795436214,417.103635742772,368.652475322718,357.579959407785,340.070757545425,388.313515930678,310.615630076974,353.190272703699,375.212510798057,404.374587357624,396.490312812131,430.552363468149,411.87810874172
"348",11.75,113.75,295.914011763021,400.372156928331,360.375958998728,340.37300461201,310.476133998825,379.08378440592,287.553347754404,338.263936198655,366.526406414359,401.425288829062,409.460980230104,424.577839952902,407.026243439485
"349",11.75,114.25,298.911370419879,429.891755884204,359.129640345166,341.264928360448,339.731163693095,378.244513581788,300.859426408099,342.776104659165,377.719208354577,395.682794936902,389.171215028421,406.518174872377,407.119846880741
"350",11.75,114.75,307.5875967801,404.843906132602,368.121731865287,346.771384576409,329.084718103043,383.359760759456,315.031198548219,353.669357780067,368.065589429945,395.883283164071,397.3322527835,445.979068231338,407.207356082088
"351",11.75,115.25,300.026492285102,396.783129219566,368.812038677177,347.974129092671,332.315068136507,387.699383528098,314.195541136483,356.380831135033,364.045821038637,406.739624895767,407.52939707657,437.574304022825,421.357733456245
"352",11.75,115.75,298.767573501968,411.278633442422,372.16590889938,358.146624280932,337.32176404917,386.082633513854,313.90064778974,355.010361748571,374.321630538612,398.31583991975,398.682024068323,454.892409317261,409.098656846545
"353",11.75,116.25,307.557006710744,413.364864623236,357.111593922462,354.111723325343,344.185246647479,372.538690921026,305.310273209765,346.973334204694,371.866581452214,379.803334401052,397.103902828027,438.201631547067,403.01032114861
"354",11.75,116.75,323.065845379119,420.549916045264,361.269594586501,351.072866481898,346.760606119699,376.476864327357,326.419368792885,355.873718993723,370.959049798877,375.696704843529,377.757028354594,458.67259392525,398.67643059567
"355",11.75,117.25,359.330992521723,425.997127268005,374.632560865111,379.916462728862,373.606914820477,387.055510829664,352.878881077003,372.911136593668,388.384676382437,380.976937019079,383.856158662689,450.329607106989,397.842286279483
"356",11.75,117.75,363.644201436188,425.015365252431,383.492186042802,383.246586670221,378.460904764492,388.611675083157,363.082399678366,377.209294524127,391.927185163918,393.174870929099,387.527894215035,432.002756164585,406.2405912236
"357",11.75,118.25,366.107886264666,413.985932967895,380.532281728261,338.221768943209,366.860733725063,385.186599035589,367.697154947429,377.94784804663,390.04355103995,386.596624140695,402.417595452515,416.881559759551,407.990313564636
"358",11.75,118.75,353.746504877547,431.609062702516,391.160137064404,357.599858004407,380.457347679293,396.090466346739,375.471248058274,384.868504025532,397.34452540599,400.024110391881,389.68777544624,430.219777067359,414.289149098265
"359",11.75,119.25,383.322018072557,422.966035857779,396.767980792268,361.267242606658,386.532755092195,401.779734588417,390.417096809018,395.439703438216,400.567775870065,406.545618949746,405.327779031977,413.413992178992,420.087743080655
"360",11.75,119.75,406.177008631384,411.936335526762,384.044839478222,364.749215792524,393.671741565486,396.364410139369,389.832238314806,392.361406184161,392.770604770006,408.777278176134,411.438329098026,374.972814279073,432.483097222247
"361",11.75,120.25,394.537664647453,415.558402251259,399.214130007791,384.904157296794,399.113540861429,408.533832330236,388.969189139299,401.398242009853,404.688194089198,415.941140081812,428.167437168106,406.364843851312,431.674403995579
"362",11.75,120.75,392.199017972564,411.346077493596,381.603886425089,357.61831296435,388.034018036752,393.070512682438,377.8144364416,387.146743127043,393.1927149889,403.97843867817,418.113939392479,378.631017597721,428.865608146232
"363",11.75,121.25,363.518936986138,425.583806253919,392.716228707754,369.774341752774,399.220980824509,402.16593940254,382.013990953366,393.826648679559,398.705953051209,410.678919270718,407.552808549748,407.50779596412,431.19117191097
"364",11.75,121.75,356.102702107106,418.054603466799,378.247851977546,363.409621793221,386.761036172758,392.827573887301,360.01480353428,380.482711442874,388.739559500477,404.11240079117,411.099606635463,398.99992075879,430.232128716551
"365",12.25,109.25,357.250912171012,446.090829541102,359.465810920951,363.509143569656,398.646910403623,416.915299175208,368.781356813881,387.590212897457,372.078754208229,414.84441557606,356.659204746522,411.163648328919,442.119642260937
"366",12.25,109.75,328.734245501081,437.556493331726,360.793154917549,368.703641213419,389.413521967655,408.954932898984,348.36514917858,381.331009827489,369.368962509659,403.100118893236,369.539277296641,436.296546077931,429.859151422815
"367",12.25,110.25,325.114765852925,423.37895830242,354.807456593774,360.226045895964,377.60635375657,394.217844111635,337.494718464948,370.930989868205,363.479170078689,392.05069013664,375.288275416134,427.019738381602,422.072991396397
"368",12.25,110.75,327.420848224571,405.016250591941,351.210385906861,334.758582233099,356.602859409747,382.043288661634,334.744645545539,363.848953861549,354.275714893811,384.506474163449,381.778426742596,419.361884605962,418.026484622524
"369",12.25,111.25,314.449193310298,409.137459304357,356.899401489009,332.065321029533,347.71201625667,378.402521995409,328.540189603969,357.875632885753,360.169460238843,385.51454075698,381.061003113298,423.378946280475,411.804755649409
"370",12.25,111.75,302.384989561906,407.532137104599,343.798342260639,311.230541047953,323.815768138988,373.930028259548,306.175239303356,345.218398307595,347.514540829905,382.979755752891,379.485744819412,424.474771263526,411.398408581887
"371",12.25,112.25,312.168841825744,406.051612899402,341.822487620736,317.361240459098,324.076974928094,372.228853489361,303.486187855654,343.928382469055,349.881551678394,378.237035784736,383.741366430779,424.269972955385,406.338723867961
"372",12.25,112.75,304.424340277752,415.007174311739,357.124274868108,327.036076013469,326.315854221803,383.466534374478,307.769593135003,348.682146490551,363.314293837035,395.856967083661,387.91186293752,423.632208110653,409.456090061934
"373",12.25,113.25,279.906025193996,407.790816186666,365.784477773496,361.790925762435,321.416373900226,395.075791461409,296.948962609118,348.64500258912,357.322834632706,421.530910808927,390.098477274077,446.340877511274,424.599773061959
"374",12.25,113.75,288.119422485787,407.720803610694,374.505940749045,365.640376756596,325.601763110526,389.471177600786,300.135575976601,347.678221948875,374.026564256317,416.215798512003,403.743097683828,437.81116426901,414.835242478612
"375",12.25,114.25,280.133340959686,429.0181400105,369.700954518725,354.723462765717,335.791656372147,377.926783303624,296.865106402544,338.927607126856,384.883814535319,403.142394988833,389.631212335663,419.411255263337,405.208044077766
"376",12.25,114.75,264.319424382379,409.292288477986,378.769404873045,357.299100186521,307.999248052091,386.106484321061,298.431749436522,342.515247360279,370.386802318437,409.414673543255,385.234371843183,452.519638452241,404.254802996065
"377",12.25,115.25,284.099360833951,411.496159474921,380.29924562508,368.813835343051,338.237308895853,399.72403199391,316.857932884654,360.736233089729,370.516116708556,423.337326811922,396.303114896127,455.097212899549,426.517525556137
"378",12.25,115.75,280.490214386685,406.058782416045,378.093314445054,384.687366090632,338.488399195179,391.951475084147,305.035326041125,353.954465779249,373.482432381902,414.049368322607,403.541529301632,464.215601245564,418.26107583746
"379",12.25,116.25,302.385587903546,414.545769367879,367.914918063179,364.771624348099,347.331044200635,380.42709184697,311.051501686077,352.358161173056,377.851021259405,391.353651533337,399.706570343565,443.902371299126,406.541600639792
"380",12.25,116.75,334.949010319878,412.315773347474,378.806077349838,377.507637866028,366.845711740807,382.991752060436,340.537399237854,367.085962107366,388.849031576744,387.398781374166,402.050561169366,442.770787752801,402.934966104968
