"","Grid_lat","Grid_long","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"593",16.25,119.25,405.55,415.28,419.04,421.98,418.29,419.04,416.59,422.04,418.5,419.01,423.56,423.43,420.99,422.4,419.29
"594",16.25,119.75,409.48,414.31,420.56,422.72,417.97,421.39,417.14,422.61,421.65,417.02,424.5,424.4,424.8,420.87,422.21
"595",16.25,120.25,410.45,411.1,417.54,410.05,418.28,423.4,418.91,421.95,419.39,419.07,425.67,408.8,424.5,424.51,419.25
"596",16.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",16.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",16.25,121.75,413.55,429.01,417.6,424.24,417.22,425.04,426.94,423.03,429.03,428.49,423.25,425.39,419.6,429.57,424.26
"599",16.75,109.25,420.85,422.89,419.79,422.57,421.54,421.98,419.58,420.17,418.53,422.58,425.97,421.28,424.91,421.8,421.69
"600",16.75,109.75,418.18,421.88,416.11,422.17,422.1,422.84,417.08,419.9,415.36,423.8,425.23,422.17,424.19,422.44,421.19
"601",16.75,110.25,418.24,420.17,414.28,421.34,421.68,420.89,416.81,420.45,415.9,422.59,423.8,421.2,424.33,424.06,421.26
"602",16.75,110.75,415.5,421.62,412.85,421.43,421.36,420.67,414.77,420.62,416.82,422.4,422.24,421.67,421.45,421.52,421.33
"603",16.75,111.25,414.64,417.19,410.91,422.24,420.28,419.08,413.9,420.66,415.8,420.38,423.87,421.04,419.77,421.72,421.2
"604",16.75,111.75,412.01,416.35,412.69,422.94,418.33,418.46,414.89,421.45,418.94,417.38,423.52,422.08,418.97,423.61,423.12
"605",16.75,112.25,406.46,415.59,413.36,424.68,417.09,416.5,414.46,420.69,419.17,418.66,424.3,421.3,419.31,423.02,423.36
"606",16.75,112.75,407.57,415.92,410.8,423.97,417.32,414.97,405.8,419.92,416.3,417.63,424.83,421.12,414.77,417.25,424
"607",16.75,113.25,411.56,415.42,411.14,423.07,417.59,412.28,408.83,420.06,417.86,418.54,423.4,421.41,408.72,419.46,421.84
"608",16.75,113.75,409.72,414.94,412.21,423.36,416.08,414.4,407.97,421.09,421.05,418.6,422.4,421.05,410.57,420.16,422.04
"609",16.75,114.25,403.83,414.16,414.6,421.35,415.31,414.32,412.29,419.91,417.89,415.69,423.81,418.7,412.43,420.83,420.91
"610",16.75,114.75,403.64,413.05,413.34,420.13,419.06,414.54,414.51,422.13,418.72,415.46,424.64,419.89,413.03,420.29,418.12
"611",16.75,115.25,404.46,413.87,413.82,420.29,419.86,417.44,418.67,424.24,414.98,417.86,423.5,421.37,413.48,418.23,418.29
"612",16.75,115.75,404.06,415.69,413.62,420.5,420.56,416.41,419.44,423.67,416.17,416.12,422.31,420.76,414.05,419.55,417.5
"613",16.75,116.25,398.23,411.54,414.68,419.89,419.74,416.21,421.76,422.73,417.59,418.34,422.39,421.63,412.38,421.39,420.41
"614",16.75,116.75,407.94,409.9,417.07,418.28,419.56,418.64,420.5,422.76,414.86,415.84,422.11,422.79,417.88,421.47,418.57
"615",16.75,117.25,404.22,412.91,416.73,418.2,421.24,419.37,423.87,420.98,417.05,417.26,422.11,422.87,414.7,422.78,418.22
"616",16.75,117.75,407.41,419.63,415.48,419.82,418.23,421.16,423.7,422.39,419.1,418.24,424.28,421.2,416.24,421.51,417.76
"617",16.75,118.25,402.88,420.81,416.11,416.93,420.57,417.65,420.7,422.18,416.88,416.3,424.83,420.28,417.26,422.92,420.17
"618",16.75,118.75,401.48,413.44,414.98,417.1,420.53,417.23,416.16,421.69,416.24,416.81,425.29,420.28,420.16,421.84,419.72
"619",16.75,119.25,405.22,415.47,417.34,416.23,417.22,417.93,416.5,422.16,419.87,417.45,423.28,423.22,422.13,420.08,420.31
"620",16.75,119.75,415.1,413.36,421.46,421.26,417.07,418.71,417.87,423.34,424.83,421.1,424.32,425.1,425.63,422.25,421.55
"621",16.75,120.25,423.2,411.95,422.36,423.6,426.07,421.94,421.42,425.8,426.27,424.72,431.34,423.77,427.41,424.23,421.98
"622",16.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",16.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",16.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",17.25,109.25,416.98,420.84,415.9,421.98,420.12,420.21,419.95,421.79,415.2,423.27,425.57,422.52,423.52,420.7,422.69
"626",17.25,109.75,418.35,421.09,414.21,422.46,420.87,421.16,418.6,420.91,414.81,426.46,424.9,421.92,425.22,422.08,422.49
"627",17.25,110.25,416.64,416.07,413.97,421.78,421.53,419.78,416.7,421.36,415.71,423.67,423.45,420.78,424.93,422.62,422.16
"628",17.25,110.75,417.41,416.87,411.91,420.68,421.4,419.01,415.59,421.57,415.68,420.85,422.7,420.41,423.18,421.27,421.3
"629",17.25,111.25,413.25,415.97,411.54,422.87,420.23,416.71,414.28,421.61,414.76,418.63,422.85,420.01,419.93,421.1,421.97
"630",17.25,111.75,407.08,414.53,410.54,423.47,419.57,413.39,416.83,420.91,416.1,417.91,420.18,421.2,418.97,417.1,422.87
"631",17.25,112.25,409.05,413.27,411.4,422.34,419.63,413.76,418.47,421.68,416.73,416.26,422.99,420.27,420.61,424.51,422.71
"632",17.25,112.75,408.57,413.86,413.2,422.94,415.71,409.94,414.44,421.96,418.27,416.95,425.2,420.52,417.13,422.47,424.86
"633",17.25,113.25,408.01,414.52,416.54,423.13,417.21,411.38,410.49,420.96,417.26,418.71,422.51,420.84,411.91,416.23,422.92
"634",17.25,113.75,407.71,414.24,418.14,421.69,416.17,414.89,411.83,420.9,418.87,418.6,422.98,419.91,411.03,418.36,422.41
"635",17.25,114.25,405.25,411.88,416.63,420.89,417.17,415.5,413.39,419.53,419.96,417.16,423.11,418.24,411.89,421.03,420.62
"636",17.25,114.75,410.12,414.16,417.04,421.45,418.38,413.26,414.76,422.2,419.94,417.18,423.28,417.58,411.11,416.01,418.44
"637",17.25,115.25,403.46,411.9,415.04,420.92,419.49,417.33,418.38,423.34,412.58,416.61,423.4,420.04,413,416.25,418.56
"638",17.25,115.75,405.1,416.57,414.66,419.04,416.8,416.9,417.49,423.83,412.37,413.96,422.44,421.03,412.23,420.35,420.64
"639",17.25,116.25,406,413.7,415.94,419.34,418.35,415.77,418.49,422.67,415.22,414.68,423.41,419.24,411.44,420.51,418.28
"640",17.25,116.75,408.58,416.38,416,418.93,419.22,418.73,418.45,421.55,416.71,415.92,422.23,421.03,416.97,422.23,418.49
"641",17.25,117.25,404.52,411.44,415.76,418.42,419.15,420.46,417.53,421.5,413.01,418.78,423.82,422.28,417.04,421.39,419.56
"642",17.25,117.75,411.26,416.54,414.34,419.88,418.84,422.63,417.24,422.61,414.16,417.64,425.81,422.3,415.92,422.39,414.9
"643",17.25,118.25,401.95,413.63,414.33,419.52,420.09,421.66,418.01,422.17,414.67,418.21,425.65,421.06,420.12,423.65,418.4
"644",17.25,118.75,404.32,414.85,416.14,420.39,418.8,414.85,421.58,422.95,414.21,417.39,424.03,421.62,421.04,422.41,420.29
"645",17.25,119.25,402.24,418.61,417.84,418.47,420.78,415.65,421.6,423.1,419.08,415.36,423.22,424.2,420.84,421.42,420.33
"646",17.25,119.75,407.6,415.37,417.79,418.87,419.13,418.23,418.71,423.07,420.51,417.93,422.78,424.14,419.98,422.5,420.64
"647",17.25,120.25,416.88,417,421.6,424.34,425.29,419.66,421.56,425.12,426.15,421.59,427.63,423.68,422.25,424.73,421.94
"648",17.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",17.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",17.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",17.75,109.25,420.12,418.11,416.84,425.24,423.57,422.55,423.27,425.01,417.07,428.57,425.43,422.41,423.67,425.1,423.45
"652",17.75,109.75,416.22,416.22,413.16,423.63,422.35,421.98,420.3,422.85,416.17,423.54,423.54,423.39,426.11,423.65,425.08
"653",17.75,110.25,415.36,409.42,413.24,421.94,420.94,417.08,418.68,422.15,413.25,421.74,423.77,423.03,424.04,421.51,423.21
"654",17.75,110.75,410.14,408.98,413.94,419.71,420.15,416.45,416.4,423.37,409.39,418.11,424.45,420.32,420.29,420.25,421.55
"655",17.75,111.25,409.35,408.64,411.13,421.26,417.87,411.72,415.63,420.52,413.49,417.15,423.01,419.91,419.32,419.49,421.93
"656",17.75,111.75,411.06,410.11,410.32,422.63,418.91,413.86,415.12,420.1,418.41,416.34,422.1,419.53,417.42,417.49,421.21
"657",17.75,112.25,409.56,409.94,409.25,420.58,418.4,410.42,414.93,420.01,417.02,415.11,421.54,417.77,416.66,422.61,419.93
"658",17.75,112.75,415.05,409.24,412.12,421.4,417.61,410.23,411.29,421.1,416.79,416,423.81,418.91,413.12,423.58,422.29
"659",17.75,113.25,408.21,414.55,415.92,421.23,418.06,410.27,410.87,421.67,415.99,418.82,424.04,417.81,409.9,421.72,422.53
"660",17.75,113.75,408.96,413.63,418.26,421.64,417.46,412.96,413.11,420.95,417.04,419.15,423.03,417.6,407.66,418.85,423.48
"661",17.75,114.25,410.97,413.52,415.45,419.01,416.05,413.21,414.25,419.03,418.7,415.41,422.44,418.96,412.37,416.21,420.71
"662",17.75,114.75,416.74,415.34,415.57,420.71,418.2,415.38,417.37,421.81,419.51,414.83,422.3,418.68,411.79,414.94,418.44
"663",17.75,115.25,409.64,414.12,415.77,420.42,418.72,417.44,417.83,422.7,415.45,416.56,423.53,420.07,411.04,417.88,417.98
"664",17.75,115.75,405.25,416.47,415.91,420.02,418.66,415.98,413.6,420.41,415.92,416.27,422.27,420.1,411.59,420.82,416.3
"665",17.75,116.25,409.03,415.07,418.15,416.38,416.7,415.57,413.9,422.99,416.15,412.6,422.94,421.19,410.23,420.22,417.74
"666",17.75,116.75,411.41,414.94,418.53,417.41,417.48,418.57,417.52,422.51,412.09,411.81,421.98,423.5,413.35,420.76,417.83
"667",17.75,117.25,413.09,414.58,416.48,418.51,418.05,420,418.4,421.03,415.04,417.57,422.72,423.04,418.31,419.91,419.3
"668",17.75,117.75,414.97,411.78,416.83,419.1,416.64,420.4,418.97,424.47,413.97,417.3,425.32,422.74,419.19,421.57,419.07
"669",17.75,118.25,407.91,413.72,417.68,415.13,418.66,412.75,421.56,423.12,415.51,415.74,424.99,421.24,418.9,423.54,419.07
"670",17.75,118.75,408.89,413.15,416.09,417.01,418.35,414.26,421.53,423.12,416.35,412.57,424.88,422.57,417.56,423,421.48
"671",17.75,119.25,407.74,413.34,418.59,416.77,419.34,417.93,419.06,423.15,420.68,414.68,424.49,422.81,418.67,422.05,420.86
"672",17.75,119.75,409.31,416.2,417.85,418.41,420.35,419.42,420.54,423.38,420.29,415.63,424.14,423.78,419.62,422.76,419.88
"673",17.75,120.25,410.54,413.05,422.85,421.03,425.89,419.72,422.01,424.22,424.24,422.99,425.72,423.5,421.68,424.57,422.97
"674",17.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",17.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",17.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",18.25,109.25,438.11,432.57,436.65,442.96,446.93,434.56,440.63,435.28,438.27,440.55,441.43,438.47,436.42,437.4,435.72
"678",18.25,109.75,423.22,416.29,418.7,427.23,427.79,417.3,423.39,423.7,420.75,422.77,430.48,424.24,421.55,426.32,423.75
"679",18.25,110.25,415.97,411.99,410.43,425.53,421.91,414.36,421.66,421.31,411.5,418.83,425.33,424.38,420.21,423.04,418.62
"680",18.25,110.75,414.54,410.27,410.53,419.72,418.02,416.12,418.37,422.18,409.68,416.03,425.44,420.11,421.78,421.11,420.9
"681",18.25,111.25,412.35,410.87,409.98,420.01,416.86,413.54,411.65,422.54,413.05,415.68,422.73,419.4,419.02,419.96,422.07
"682",18.25,111.75,411.1,406.48,409.4,420.02,417.53,412.52,409.83,420.7,414,414.54,422.58,416.78,412.77,417.38,421.55
"683",18.25,112.25,411.23,410.34,407.15,419.32,418.14,409.09,411.38,420.87,412.75,414.83,421.21,417.4,409.62,417.7,421.14
"684",18.25,112.75,413.32,411.4,409.21,418.52,417.23,407.86,409.61,420.35,413.16,414.49,423.73,416.88,409.74,415.98,421.83
"685",18.25,113.25,412.21,413.61,407.15,418.83,417.28,408.94,411.37,420.34,412.66,418.62,424.06,416.95,406.11,420.42,422.02
"686",18.25,113.75,414.48,414.89,410.23,421.3,415.02,407.86,409.51,419.81,413.38,416.55,423.06,417.07,407.32,419.75,422.43
"687",18.25,114.25,418.16,414.58,413.43,416.74,415.96,413.91,411.49,419.41,416.35,411.39,423.14,416.59,405.78,419.92,420.18
"688",18.25,114.75,415.47,413.66,412.21,417.36,416.16,415.34,414.87,422.8,419.1,413.52,424.32,417.51,409.76,421.62,419.08
"689",18.25,115.25,409.28,412.24,414.54,419.77,416.23,414.17,415.5,422.21,417.3,413.14,423.9,415.22,404.58,419.69,417.63
"690",18.25,115.75,410.52,413.51,417.52,420.2,415.86,416.87,414.42,420.58,411.12,415.09,421.63,414.88,407.86,420.77,416.95
"691",18.25,116.25,410.73,416.97,418.24,416.02,417.17,416.68,417.33,421.4,414.3,412.5,422,418.12,407.8,421.48,418.8
"692",18.25,116.75,409.82,413.37,419.57,413.51,415.94,416.71,416.45,422.21,414.07,413.99,421.65,420.13,408.87,419.54,420.29
"693",18.25,117.25,412.78,415.06,416.66,413.58,417.66,417.81,416.77,420.91,414.41,413.87,424.7,422.86,415.53,420.28,421.39
"694",18.25,117.75,411.38,410.54,416.94,414.2,414.94,421.25,421.46,422.5,418.04,415.18,424.81,422.86,419.01,421.81,420.11
"695",18.25,118.25,410.97,411.12,417.26,415.71,418.95,418,420.18,421.52,417.15,411.73,424.06,421.45,416.75,423.3,420.04
"696",18.25,118.75,408.38,413.92,416.51,415.56,414.25,414.27,420.33,423.02,416.04,409.18,424.35,423.08,417.1,423.72,422.08
"697",18.25,119.25,409.4,415.04,418.53,414.99,414.09,417.47,419.35,423.53,417.38,410.85,424.1,422.06,421.33,423.53,421.9
"698",18.25,119.75,412.12,413.9,419.04,416.33,420.77,419.4,420.23,423.26,419.19,413.21,423.83,421.63,421.1,423.57,420.15
"699",18.25,120.25,414.82,412.03,422.17,421.97,420.96,421.03,421.45,425.39,421.33,420.38,424.09,422.21,419.46,424.26,421.98
"700",18.25,120.75,422.79,424.08,428.17,434.24,431.29,428.63,428.64,426.81,425.1,431.01,431.49,426.94,437.61,431.31,430.09
"701",18.25,121.25,435.74,424.82,427.17,433.74,423.57,428.36,427.59,428.98,429.09,426.56,431.71,428.52,438.28,426.77,426.58
"702",18.25,121.75,427.18,430.87,433.71,432.16,432.26,433.61,430.63,433.63,429.9,429.27,436.82,431.85,429.67,433.59,432.41
"703",18.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",18.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",18.75,110.25,421.28,411.14,409.4,432.51,417.83,406.95,418.37,413.17,405.74,424.44,416.38,423.2,403.08,416.7,408.66
"706",18.75,110.75,416.67,401.47,409.94,422.06,411.85,408.03,414.1,417.11,406.55,415.02,416.6,417.22,411.85,415.64,409.7
"707",18.75,111.25,414.37,408.98,410.06,417.77,415.42,412.18,414.87,421.53,412.85,414.45,421.55,415.62,417.61,418.81,418.19
"708",18.75,111.75,413.54,401.39,407.81,415.98,416.6,410.88,412.58,418.8,411.75,413.99,423.31,412.76,415.74,418.45,420.4
"709",18.75,112.25,413.71,405.02,408.94,415.17,417.06,407.49,412.17,420.26,411.23,413.42,422.96,411.53,403.96,417.69,419.9
"710",18.75,112.75,415,406.39,410.33,415.25,417.02,409.31,412.05,420.12,411.49,412.49,422.77,412.62,403.97,413.94,420.65
"711",18.75,113.25,414.33,410.05,407.58,415.01,415.61,408.63,410.76,422.31,411.2,416.37,422.24,416.3,405.71,414.26,419.67
"712",18.75,113.75,415.8,408.97,409.84,416.18,416.96,408.8,410.41,420.7,410.42,417.02,422.96,416.5,405.44,419.04,419.84
"713",18.75,114.25,418.66,411.87,411.35,415.16,417.13,411.24,413.22,420.7,411.63,415.22,423.61,417.99,404.18,420.61,420.17
"714",18.75,114.75,414.8,409.87,412.26,413.78,417.49,413.7,416.35,423.28,414.14,414.94,425.4,417.15,406.12,422,418.77
"715",18.75,115.25,410.63,412.47,413.21,417.37,416,414.32,414.77,423.96,414.48,412.52,423.89,412.64,410.06,419.42,417.24
"716",18.75,115.75,410.98,414.91,415.44,417.1,414.23,414.2,414.85,423.05,411.39,413.33,423.98,412.78,408.22,419.73,417.52
"717",18.75,116.25,407.26,414.17,417.55,416.29,413.3,414.41,412.08,420.93,413.19,413.52,423.6,414.42,410.09,419.32,418.25
"718",18.75,116.75,412.1,416.17,417.75,414.63,413.6,416.52,413.01,421.57,416.65,414.63,423.55,416.84,410.64,419.28,419.19
"719",18.75,117.25,412.65,411.99,418.01,415.5,415.8,418.53,415.76,421.9,416.87,412.1,424.84,421.77,412.28,421.56,422.62
"720",18.75,117.75,404.48,416.17,416.41,416.53,413.68,417.76,420.99,422.52,415.43,413.47,422.7,421.86,413.92,421.34,420.67
"721",18.75,118.25,402.35,413.53,417.06,415.7,415.73,417.74,419.47,421.63,415.67,410.81,422.43,421.43,413.56,422.85,417.38
"722",18.75,118.75,404.34,414.27,419.69,416.79,412.21,414.55,419.11,423.15,419.01,410.22,423.25,423.03,417.16,423.53,418.32
"723",18.75,119.25,406.68,410.46,417.76,414.23,412.23,414.5,420.48,423.45,417.31,409.43,424.12,421.54,417.05,423.86,419.88
"724",18.75,119.75,413.19,405.78,419.58,414.27,413.06,418.87,420.35,422.68,416.62,411.47,424.07,421.75,418.39,423.98,419.21
"725",18.75,120.25,413.02,408.56,421.96,423.18,416.71,419.41,419.94,423.04,421.3,416.51,424.17,422.77,416.09,424.22,420.15
"726",18.75,120.75,418.96,418.93,422.38,431.23,419.8,424.74,424.83,426.4,425.13,423.88,425.41,423.49,425.32,425.92,423.32
"727",18.75,121.25,423.41,419.55,420.47,426.86,417.54,422.76,425.05,422.73,425.07,423.28,425.65,420.33,426.32,424.33,421.59
"728",18.75,121.75,416.37,422.21,421.93,426.6,419.03,424.05,424.24,425.45,427.74,425.27,428.05,423.49,426.88,425.68,422.8
"729",19.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",19.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",19.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",19.25,110.75,410.26,403.64,405.87,414.67,407.5,398.5,407.87,412.53,400.18,413.53,406.14,409.63,400.69,410.6,408.55
"733",19.25,111.25,411.5,405.44,410.56,418.51,411.97,406.83,416.81,420.8,406.27,417.25,416.49,412.58,413.21,414.36,410.58
"734",19.25,111.75,412.08,403,407.35,413.44,412.95,407.4,413.29,418.94,406.79,413.13,423.01,409.39,413.88,417.21,414.54
"735",19.25,112.25,412.77,402.88,408.68,412.89,413.85,404.34,412.38,418.96,407.18,412.42,422.62,408.17,406.39,417.64,416.94
"736",19.25,112.75,413.17,403.2,409.66,414.25,413.78,407.54,410.22,420.89,408.65,412.75,422.39,409.46,403.16,415.45,419.65
"737",19.25,113.25,414.07,404.75,410.03,414.88,416.06,407.72,413.48,421.64,405.36,412.29,423.11,414,404.81,417.03,420.63
"738",19.25,113.75,415.03,405.27,407.94,416.69,415.76,408.98,415.09,422.33,407.53,414.46,420.54,413.22,403.35,420.6,418.13
"739",19.25,114.25,414.69,404.06,410.84,411.28,419.04,410.41,418.26,422.49,408.94,412.53,423.6,414.97,414.86,419.88,417.52
"740",19.25,114.75,415.21,406.12,411.39,411.04,419.63,412.9,414.54,421.35,411.12,414.28,424.88,416.92,413.27,421.91,416.08
"741",19.25,115.25,414.34,411.93,413.88,412.53,417.88,414.23,416.82,421.73,411.94,412.18,424.84,411.65,412.74,419.99,415.3
"742",19.25,115.75,411.3,414.26,414.94,413.19,415.27,415.44,417.94,423.23,414.47,409.23,422.73,413.14,411.93,421.06,416.18
"743",19.25,116.25,412.95,412.9,417.56,414.81,414.01,414.5,416.71,422.81,415.31,410.62,423.32,413.92,414.9,421.06,416.14
"744",19.25,116.75,413.75,416.54,417.88,415.49,412.34,413.61,414.83,421.72,415.49,412.07,421.63,413.92,413.15,422.9,417.81
"745",19.25,117.25,406.32,410.39,417.67,414.18,412.82,415.29,419.47,421.75,415.51,411.97,425.34,420.25,410.94,421.47,420.42
"746",19.25,117.75,406.72,415.62,415.95,414.68,410.59,416.46,422.56,422.52,414.34,410.01,422.86,421.61,410.43,423.1,418.19
"747",19.25,118.25,410.07,410.71,416.19,415.82,411.32,411.43,417.64,422.25,413.02,411.46,420.23,422.03,411.89,422.05,415.38
"748",19.25,118.75,403.47,414.46,418.64,415.68,411.08,411.43,419.01,423.74,416.23,410.91,421.69,423.36,413.75,422.03,416.77
"749",19.25,119.25,399.01,408.75,418.08,415.69,412.15,414.11,418.14,423.21,417.78,409.27,422.67,423.01,416.64,423.05,418.41
"750",19.25,119.75,405.77,406.49,421.09,413.47,410.08,414.39,419.8,423.17,416.81,408.68,423.15,423,414.66,423.77,418.66
"751",19.25,120.25,410.18,409.04,419.61,419.75,411.15,414.9,420.42,423.72,417.03,412.7,423.92,420.83,418.02,423.69,419.67
"752",19.25,120.75,411.58,413.21,419.17,416.45,410.29,420.67,423.2,423.51,425.95,417.31,424.15,419.83,422.72,424.79,420.8
"753",19.25,121.25,414.65,416.61,417.4,412.93,405.24,418.31,417.49,421.73,421.68,415.52,423.99,415.42,418.83,424.05,417.93
"754",19.25,121.75,406,419.07,418.58,413.36,407.85,418.52,420.21,423.72,420.49,418.52,425.15,416.14,418.86,423.41,421.83
"755",19.75,109.25,419.93,420.98,418.44,441.79,444.46,442.49,426.82,442.4,430.93,420.47,427.65,428.55,426.65,430.82,418.24
"756",19.75,109.75,438.4,458.1,424.96,456.05,452.39,435.32,449.42,465.09,459.83,431.41,450.92,434.87,452.67,437.35,435.45
"757",19.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",19.75,110.75,404.34,422.06,405.74,409.27,400.81,387.69,384.04,412.15,386.61,398.45,395.85,394.41,374.59,403.81,415.04
"759",19.75,111.25,412.19,408.08,405.86,414.87,403.13,398.81,407.28,409.72,399.51,411.54,397.08,404.4,404.25,410.23,409.22
"760",19.75,111.75,410.41,403.1,409.09,416.04,411.6,404.52,415.49,420.29,404.03,413.01,414,408.75,411.46,415.59,413.49
"761",19.75,112.25,411.61,398.9,408.96,412.36,411.59,406.58,414.02,420.89,405.36,413.15,422.44,407.05,405.72,414.84,414.97
"762",19.75,112.75,412.41,396.56,408.35,414.2,411.93,405.2,411.96,421.88,402.99,413.05,419.14,409.35,400.71,414.51,418.2
"763",19.75,113.25,411.72,408.19,409.08,415.1,414.65,408.69,411.13,421.53,404,408.62,420.33,409.19,402.28,417.72,417.28
"764",19.75,113.75,413.19,403.26,407.98,414.72,413.3,406.53,415.38,420.67,405.36,406.92,422.35,410.84,406.26,420.43,417.97
"765",19.75,114.25,411.3,403.6,409.17,414.12,416.82,406.21,421.63,420.68,408.61,408.46,420.34,406.92,412.18,422.58,416.48
"766",19.75,114.75,414.15,403.07,410.91,413.34,418.48,413.53,417.59,422.71,408.58,407.55,419.32,412.61,413.42,422.56,415.51
"767",19.75,115.25,413.03,410.22,411.2,415.07,417.95,414.9,415.22,421.8,409.94,408.82,421.87,411.04,408.15,417.83,414.53
"768",19.75,115.75,409.19,413.4,413.76,414.4,415.45,414.37,419.28,421.8,412.82,407.3,421.84,411.93,406.35,420.9,415.11
"769",19.75,116.25,407.17,411.3,415.28,415.84,412.17,408.32,420.19,422.24,414.1,407.81,422.94,414.86,406.26,423.14,413.66
"770",19.75,116.75,402.86,410.58,415.34,414.18,410.74,410.9,416.93,420.88,414.99,410.84,422.95,415.85,408.66,422.71,416.01
"771",19.75,117.25,400.61,407.38,415.12,415.82,412.53,411.88,418.7,421.78,413.67,410.22,424.13,418.81,413.46,422.22,417.29
"772",19.75,117.75,398.86,409.51,415.35,413.81,411.04,411.2,420.63,421.28,412.04,411.36,422.63,419.04,411.66,421.59,416.63
"773",19.75,118.25,383.73,412.82,416.38,415.94,409.64,411.18,418.06,421.31,413.42,411.72,417.21,422.56,407.85,422.44,414.94
"774",19.75,118.75,380.92,413.62,414.66,415.37,408,408.03,419.8,421.98,414.87,410.79,421.11,422.48,407.05,422.9,414.43
"775",19.75,119.25,390.82,409.34,417.85,415.91,405.79,410.42,417.43,421.16,413.1,409.44,419.44,420.26,409.63,423.11,413.5
"776",19.75,119.75,402.55,410.9,421.46,417.31,406.48,410.68,419.93,422.88,415.1,407.79,421.98,419.73,414.33,422.48,417.8
"777",19.75,120.25,408.56,410.45,420.6,415.57,408.63,414.37,419.88,422.9,416.79,411.27,423.17,419.81,415.38,423.36,419.57
"778",19.75,120.75,402.86,412.11,422.08,414.13,410.73,417.02,421.92,422.39,419.91,416.39,423.99,419.17,418.07,424.41,420.72
"779",19.75,121.25,414.61,412.75,420.08,409.64,407.55,414.1,418.09,422.79,419.59,415.13,424.23,415.52,415.65,424.96,417.95
"780",19.75,121.75,411.03,418.09,420.87,410.64,409.15,415.72,416.69,422.9,419.8,417.5,423.95,413.85,414.65,424.89,420.47
"781",20.25,109.25,438.77,432.23,426.59,448.98,449.95,449.82,426.83,450.91,440.26,434.07,419.57,438.6,434.08,441.88,438.19
"782",20.25,109.75,454.14,461.23,441.75,466.35,459.03,458.44,431.84,474.42,466.02,434.82,444.85,448.86,455,453.78,444.86
"783",20.25,110.25,460.02,470.51,453.41,473.24,443.99,460.81,452.79,464.03,459.83,438.95,453.68,453.05,459.08,461.33,462.37
"784",20.25,110.75,424.54,439.82,448.87,442.39,422.41,442.49,419.97,431.34,430.31,419.83,427.44,429.66,430.57,443.05,430.78
"785",20.25,111.25,412.65,402.73,406.61,418.88,403.6,410.22,407.49,408.62,400.22,412.88,396.67,406.23,409.45,413.2,408.88
"786",20.25,111.75,413.02,400.8,408.37,417.36,407.93,404.13,417.92,418.61,405.47,413.16,410.93,406.86,407.13,415.89,413.24
"787",20.25,112.25,415.36,396.34,409.44,415.97,411.62,404.19,412.49,421.6,406.82,411.01,415.66,407.59,407.06,415.11,416.84
"788",20.25,112.75,410.79,397.29,410.48,415.72,412.96,406.77,410.29,420.04,401.1,409.07,417.32,411.32,403.11,416.32,417.79
"789",20.25,113.25,414.45,400.72,410.34,416.09,411.02,406.8,411.35,420.64,405.51,411.91,415.85,409.56,404.14,417.44,416.88
"790",20.25,113.75,413.47,402.07,409.63,415.32,412.83,408.8,417.21,420.6,407.68,409.68,418.65,413.4,411.38,418.29,418.12
"791",20.25,114.25,410.47,400.92,411.59,413.22,412.13,406.92,416.63,419.45,402.86,412.25,420.58,410.95,406.19,421.64,417.09
"792",20.25,114.75,408.19,397.34,410.9,414.12,410.66,406.27,415.8,422.56,406.23,408.87,415.1,404.53,409.23,419.53,415.48
